id,Filename,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,n1,n2,N1,N2,Len,Voc,Vol,Dif,Eff,AllocOps,DeallocOps,DerefUse,UniqueDerefUse,DerefSet,UniqueDerefSet,AgingRelatedBugs
339,storage/innodb_plugin/include/ut0wqueue.h,0.00,0.00,0.00,11.00,30.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,11.00,23.00,18.00,0.00,52.00,0.00,7.00,0.00,0.00,9.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
340,storage/innodb_plugin/lock/lock0iter.c,5.00,25.00,4.00,14.00,59.00,47.00,9.00,8.00,9.00,1.00,31.00,5.00,25.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,14.00,49.00,11.00,28.00,46.00,1.00,10.00,0.00,0.00,26.00,41.00,3.00,2.00,36.00,0.00,0.00,0.00,0.00,0.00,11.00,10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.94,17.00,15.00,17.00,2.00,35.00,38.00,98.00,67.00,165.00,73.00,855.00,30.00,12820.00,0.00,0.00,9.00,5.00,5.00,2.00,0
341,storage/innodb_plugin/lock/lock0lock.c,8.00,26.00,8.00,1084.90,3205.40,1727.00,5.45,5.00,6.00,1.45,39.00,8.00,25.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,108.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5707.50,973.95,2747.05,805.05,1321.60,1643.05,565.15,76.25,0.00,0.00,1385.65,1896.50,307.65,202.90,1385.95,0.00,0.00,0.00,0.00,0.00,43.00,43.00,46.80,0.00,0.00,0.00,0.00,0.00,0.60,596.40,582.85,660.05,218.40,1418.90,2578.45,6438.35,5182.35,11620.70,3997.35,64616.55,1331.85,1124351.35,0.00,0.00,345.85,179.20,66.00,46.00,1
342,storage/innodb_plugin/log/log0log.c,11.00,32.05,7.20,801.75,2061.55,706.05,6.00,6.00,6.00,1.00,48.20,10.20,27.20,7.00,0.00,0.00,0.00,0.00,0.00,0.00,44.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3435.30,532.65,1217.40,283.40,724.35,554.40,1118.25,140.10,0.00,0.00,695.95,903.75,128.05,44.40,731.30,0.00,0.00,0.00,0.00,0.00,42.00,42.00,46.60,0.00,0.00,0.00,0.00,0.00,0.46,248.80,247.80,270.40,69.55,597.25,1176.05,3210.45,2690.10,5900.55,1773.30,34323.65,637.70,863710.65,0.00,4.00,300.40,68.45,82.40,22.20,1
343,storage/innodb_plugin/log/log0recv.c,15.40,55.85,11.20,730.80,2494.30,692.05,11.20,10.00,12.20,2.40,79.25,14.45,46.85,10.05,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3759.00,556.80,1621.25,282.10,1064.30,533.25,1020.25,180.45,0.00,0.00,863.15,1181.55,152.10,52.70,976.75,0.00,0.00,0.00,0.00,0.00,109.00,67.00,119.00,0.00,0.00,0.00,0.00,0.00,0.33,373.45,331.45,411.60,101.25,496.95,1242.30,4137.90,3417.40,7555.30,1739.25,47882.20,632.45,1635631.25,0.00,0.00,274.50,72.05,96.00,33.40,1
344,storage/innodb_plugin/mach/mach0data.c,13.00,34.00,4.00,31.00,71.00,38.00,7.00,7.00,7.00,6.00,48.00,13.00,34.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.00,31.00,67.00,16.00,36.00,38.00,1.00,4.00,0.00,0.00,31.00,44.00,6.00,3.00,35.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.57,13.00,13.00,13.00,13.00,27.00,43.00,171.00,116.00,287.00,70.00,1488.00,36.00,29128.00,0.00,0.00,0.00,0.00,6.00,2.00,0
345,storage/innodb_plugin/mem/mem0dbg.c,9.20,33.60,3.80,199.80,669.00,211.00,3.00,3.00,3.00,2.20,45.00,5.20,22.60,3.00,0.00,0.00,0.00,0.00,0.00,0.00,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1037.20,41.80,128.60,24.40,81.60,64.00,792.20,37.20,0.00,0.00,49.60,65.40,8.80,6.00,50.60,0.00,0.00,0.00,0.00,0.00,11.00,11.00,11.00,0.00,0.00,0.00,0.00,0.00,0.50,16.80,16.80,16.80,15.80,61.60,122.20,406.60,297.00,703.60,183.80,4006.60,71.40,106602.80,0.00,0.00,8.00,1.00,0.00,0.00,1
346,storage/innodb_plugin/mem/mem0mem.c,9.00,30.45,7.85,105.25,306.95,185.80,8.00,7.60,8.00,1.00,44.05,8.60,26.60,7.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,564.30,91.40,239.70,72.00,121.45,173.40,61.80,33.55,0.00,0.00,153.60,210.05,31.00,14.20,164.85,0.00,0.00,0.00,0.00,0.00,29.00,27.00,29.00,0.00,0.00,0.00,0.00,0.00,0.73,70.05,68.05,74.05,14.00,126.80,195.55,609.80,466.95,1076.75,322.35,5989.85,143.05,148763.75,0.00,0.00,29.60,12.00,17.60,13.00,1
347,storage/innodb_plugin/mem/mem0pool.c,9.00,24.80,4.60,155.80,390.20,199.60,10.00,10.00,10.20,1.00,36.80,9.00,24.20,4.60,0.00,0.00,0.00,0.00,0.00,0.00,14.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,719.00,155.80,369.80,106.00,203.40,199.60,3.00,20.40,0.00,0.00,318.60,426.20,51.80,27.00,347.40,0.00,0.00,0.00,0.00,0.00,45.00,45.00,47.00,0.00,0.00,0.00,0.00,0.00,0.54,146.60,146.60,152.60,23.80,191.80,301.60,897.60,733.60,1631.20,493.40,9296.60,210.80,233424.00,1.00,7.00,91.80,30.80,39.00,26.00,0
348,storage/innodb_plugin/mtr/mtr0log.c,7.00,38.00,7.00,95.00,433.00,133.00,10.00,10.00,11.00,3.00,48.00,7.00,38.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,612.00,95.00,418.00,100.00,236.00,133.00,1.00,15.00,0.00,0.00,219.00,310.00,35.00,11.00,264.00,0.00,0.00,0.00,0.00,0.00,29.00,27.00,31.00,0.00,0.00,0.00,0.00,0.00,0.32,109.00,105.00,116.00,36.00,185.00,286.00,1002.00,790.00,1792.00,471.00,10287.00,247.00,360302.00,0.00,0.00,25.00,14.00,13.00,6.00,0
349,storage/innodb_plugin/mtr/mtr0mtr.c,5.00,24.00,5.00,55.00,226.85,100.85,3.00,3.00,3.00,1.00,31.85,5.00,23.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.70,54.00,180.00,55.15,68.00,88.85,35.00,22.85,0.00,0.00,85.00,109.00,24.15,24.85,60.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.49,24.00,24.00,26.00,14.00,107.85,173.15,432.00,351.00,783.00,281.00,4067.75,105.70,57732.85,0.00,0.00,17.85,9.00,5.00,3.00,0
350,storage/innodb_plugin/os/os0file.c,12.05,47.05,9.85,824.20,2892.95,956.35,7.50,7.50,8.00,2.00,65.90,8.20,30.20,7.85,0.00,0.00,0.00,0.00,0.00,0.00,55.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4439.35,551.40,1735.15,463.75,1000.25,757.90,1383.20,261.10,0.00,0.00,956.80,1301.00,223.25,15.00,1062.75,0.00,0.00,0.00,0.00,0.00,41.00,41.00,56.00,0.00,0.00,0.00,0.00,0.00,0.44,417.80,417.80,460.40,121.10,862.65,1714.25,5621.10,4373.25,9994.35,2576.90,60267.30,1000.30,1855263.40,0.00,0.00,181.15,53.75,74.60,22.00,1
351,storage/innodb_plugin/os/os0proc.c,3.00,49.00,7.00,17.00,160.85,58.00,3.00,3.00,3.00,1.00,57.00,1.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.85,10.00,30.00,16.00,8.00,48.00,126.85,31.00,0.00,0.00,16.00,22.00,7.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,1.60,8.00,8.00,8.00,3.00,45.00,110.00,345.70,271.70,617.40,155.00,3823.10,52.85,103950.35,0.00,0.00,2.00,2.00,0.00,0.00,0
352,storage/innodb_plugin/os/os0sync.c,6.00,22.00,5.00,135.80,420.40,200.00,8.00,8.00,8.00,1.00,31.00,5.00,15.80,4.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,724.20,108.80,281.40,92.00,140.60,179.00,123.00,56.00,0.00,0.00,248.40,347.40,48.00,17.80,281.60,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.63,134.00,134.00,135.00,19.00,156.80,307.60,655.60,540.60,1196.20,464.40,5911.40,128.60,56832.40,0.00,0.00,49.00,18.00,20.00,15.00,1
353,storage/innodb_plugin/os/os0thread.c,2.00,22.00,3.00,41.00,251.80,97.00,1.00,1.00,1.00,1.00,26.00,1.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,374.80,26.00,107.80,49.00,33.80,83.00,106.00,66.00,0.00,0.00,32.80,47.80,15.00,0.00,32.80,0.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.77,15.00,15.00,15.00,11.00,80.00,155.60,348.40,264.60,613.00,235.60,3038.40,57.00,29183.60,0.00,0.00,0.00,0.00,1.00,1.00,0
354,storage/innodb_plugin/page/page0cur.c,22.05,84.05,19.00,369.15,1341.35,382.00,12.00,12.00,13.00,4.00,119.05,21.05,73.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1987.50,344.15,1095.35,246.00,681.35,355.00,221.00,78.00,0.00,0.00,590.35,742.35,144.00,45.00,553.35,0.00,0.00,0.00,0.00,0.00,36.00,36.00,38.00,0.00,0.00,0.00,0.00,0.00,0.32,181.00,181.00,194.00,66.00,302.00,839.45,3141.45,2627.45,5768.90,1141.45,38441.70,432.95,1696131.15,0.00,0.00,35.00,20.00,11.00,10.00,0
355,storage/innodb_plugin/page/page0page.c,12.00,48.05,8.00,480.05,1771.50,497.60,10.00,10.00,10.00,3.00,65.60,12.00,47.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2618.15,478.05,1690.50,390.00,1049.30,486.60,41.00,58.00,0.00,0.00,890.45,1171.65,202.00,70.80,898.85,0.00,0.00,0.00,0.00,0.00,49.00,49.00,49.00,0.00,0.00,0.00,0.00,0.00,0.29,345.20,345.20,358.20,131.20,522.00,1321.75,4149.80,3546.40,7696.20,1843.75,47046.45,665.15,1436721.75,0.00,0.00,44.00,23.00,3.00,2.00,0
356,storage/innodb_plugin/page/page0zip.c,11.00,57.85,14.00,666.70,3276.75,1033.25,12.00,11.00,12.00,4.00,77.85,11.00,55.00,13.85,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4664.20,637.70,2858.50,644.85,1555.80,937.90,375.30,173.30,0.00,0.00,1518.40,1988.25,282.00,251.00,1455.25,0.00,0.00,0.00,0.00,0.00,75.00,75.00,75.00,0.00,0.00,0.00,0.00,0.00,0.33,606.85,590.85,630.85,224.00,971.85,2080.65,7845.05,6410.85,14255.90,3052.50,90596.60,1421.25,3908491.70,0.00,3.00,239.15,77.00,66.00,32.00,0
357,storage/innodb_plugin/pars/lexyy.c,5.00,44.20,5.00,350.80,2041.20,443.40,8.00,4.00,8.00,5.00,53.20,5.00,39.40,5.00,0.00,0.00,0.00,0.00,0.00,0.00,30.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2790.40,333.80,1571.20,415.40,974.20,419.40,148.00,407.00,0.00,0.00,567.20,789.00,133.80,1.00,654.20,0.00,0.00,0.00,0.00,0.00,151.00,25.00,151.00,0.00,0.00,0.00,0.00,0.00,0.27,241.80,115.80,241.80,163.80,359.00,734.40,2119.60,1574.20,3693.80,1093.40,26628.60,320.60,932558.20,3.00,2.80,99.00,44.00,44.00,17.00,1
358,storage/innodb_plugin/pars/pars0grm.c,122.00,442.00,55.00,375.00,1987.00,262.00,89.00,20.00,92.00,11.00,615.00,117.00,327.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2601.00,340.00,1131.00,499.00,946.00,221.00,493.00,536.00,0.00,0.00,573.00,749.00,41.00,158.00,550.00,0.00,0.00,0.00,0.00,0.00,175.00,36.00,182.00,0.00,0.00,0.00,0.00,0.00,0.20,177.00,39.00,184.00,23.00,59.00,487.00,2595.00,1562.00,4157.00,546.00,37231.00,91.00,2481534.00,1.00,1.00,181.00,15.00,2.00,2.00,0
359,storage/innodb_plugin/pars/pars0opt.c,12.00,35.00,8.00,276.00,722.00,277.00,11.00,11.00,12.00,3.00,53.00,12.00,35.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1216.00,276.00,700.00,182.00,391.00,277.00,2.00,21.00,0.00,0.00,441.00,613.00,88.00,17.00,508.00,0.00,0.00,0.00,0.00,0.00,29.00,29.00,29.00,0.00,0.00,0.00,0.00,0.00,0.40,213.00,213.00,242.00,74.00,273.00,546.00,1737.00,1349.00,3086.00,819.00,17064.00,323.00,339064.00,0.00,0.00,151.00,53.00,54.00,19.00,0
360,storage/innodb_plugin/pars/pars0pars.c,6.00,22.00,4.00,455.00,1386.00,489.00,7.00,6.00,7.00,1.00,30.00,6.00,21.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2196.00,453.00,1339.00,452.00,721.00,486.00,24.00,29.00,0.00,0.00,847.00,1186.00,192.00,14.00,980.00,0.00,0.00,0.00,0.00,0.00,71.00,45.00,71.00,0.00,0.00,0.00,0.00,0.00,0.36,428.00,370.00,444.00,79.00,661.00,1174.00,2993.00,2441.00,5434.00,1835.00,28559.00,634.00,412447.00,0.00,0.00,213.00,109.00,177.00,61.00,0
361,storage/innodb_plugin/pars/pars0sym.c,10.00,26.00,3.00,94.00,220.00,73.00,7.00,7.00,7.00,1.00,37.00,10.00,26.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371.00,94.00,208.00,54.00,133.00,73.00,1.00,12.00,0.00,0.00,207.00,254.00,22.00,20.00,212.00,0.00,0.00,0.00,0.00,0.00,30.00,26.00,30.00,0.00,0.00,0.00,0.00,0.00,0.35,57.00,53.00,57.00,8.00,98.00,233.00,570.00,488.00,1058.00,331.00,5821.00,98.00,82816.00,0.00,0.00,55.00,19.00,76.00,20.00,0
362,storage/innodb_plugin/que/que0que.c,11.00,31.00,6.70,312.10,808.40,354.40,10.00,9.00,10.00,1.00,47.00,11.00,31.00,6.70,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1432.90,312.10,778.40,156.50,476.90,352.40,8.00,25.00,0.00,0.00,492.60,709.40,64.50,52.00,592.90,0.00,0.00,0.00,0.00,0.00,44.00,44.00,45.00,0.00,0.00,0.00,0.00,0.00,0.45,249.80,217.00,260.80,48.00,320.00,659.80,1860.90,1373.20,3234.10,979.80,18357.30,316.00,294077.50,0.00,0.00,152.80,63.80,64.00,29.00,0
363,storage/innodb_plugin/read/read0read.c,9.00,26.00,6.00,99.00,242.00,213.00,8.00,8.00,8.00,1.00,40.00,9.00,26.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,99.00,236.00,58.00,143.00,213.00,1.00,6.00,0.00,0.00,178.00,233.00,26.00,14.00,193.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.90,70.00,70.00,75.00,9.00,115.00,217.00,567.00,501.00,1068.00,332.00,5922.00,124.00,119336.00,0.00,0.00,80.00,29.00,47.00,19.00,0
364,storage/innodb_plugin/rem/rem0cmp.c,21.00,72.10,19.10,227.80,739.50,323.50,13.00,12.10,17.00,11.00,104.60,21.00,72.10,19.10,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1197.30,204.80,657.50,139.60,394.30,273.50,131.00,9.00,0.00,0.00,292.60,409.20,66.00,37.00,306.20,0.00,0.00,0.00,0.00,0.00,26.00,24.10,33.00,0.00,0.00,0.00,0.00,0.00,0.42,116.60,111.60,154.60,100.10,186.00,290.70,1609.90,1069.00,2678.90,476.70,16405.70,328.90,889630.20,0.00,0.00,52.00,22.00,4.50,4.50,0
365,storage/innodb_plugin/rem/rem0rec.c,9.00,48.95,11.10,240.45,1132.80,468.95,9.00,8.00,9.60,3.00,64.65,9.00,47.95,10.65,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1749.20,238.35,1099.95,274.55,622.55,463.95,26.95,14.00,0.00,0.00,600.80,780.00,137.55,64.50,577.95,0.00,0.00,0.00,0.00,0.00,25.00,23.00,26.00,0.00,0.00,0.00,0.00,0.00,0.42,200.40,185.40,218.40,83.00,476.05,818.65,2788.90,2185.55,4974.45,1294.70,29995.05,622.55,1115881.10,0.00,0.00,76.55,46.55,20.00,9.00,0
366,storage/innodb_plugin/row/row0ext.c,4.00,25.00,14.00,13.00,56.00,55.00,5.00,5.00,5.00,1.00,38.00,4.00,23.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,13.00,47.00,21.00,20.00,55.00,3.00,7.00,0.00,0.00,25.00,32.00,8.00,4.00,20.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,1.17,9.00,9.00,9.00,2.00,33.00,55.00,136.00,123.00,259.00,88.00,1416.00,36.00,25948.00,0.00,0.00,5.00,4.00,5.00,2.00,0
367,storage/innodb_plugin/row/row0ins.c,16.00,48.45,13.00,530.50,1524.30,561.25,11.00,10.00,11.00,3.55,74.00,16.00,48.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2517.05,529.50,1487.30,340.55,933.10,561.25,11.00,28.00,0.00,0.00,846.00,1124.50,178.55,30.65,915.30,0.00,0.00,0.00,0.00,0.00,54.00,54.00,63.00,0.00,0.00,0.00,0.00,0.00,0.38,329.80,321.65,350.80,124.65,433.95,1201.55,3634.85,2981.30,6616.15,1635.50,41402.60,493.85,1152724.10,0.00,0.00,235.00,75.00,62.00,22.00,0
368,storage/innodb_plugin/row/row0merge.c,9.45,37.30,11.25,441.05,1663.75,678.75,7.00,7.00,7.85,3.00,53.45,9.45,34.85,10.85,0.00,0.00,0.00,0.00,0.00,0.00,40.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2562.40,436.05,1454.85,486.25,746.40,651.80,136.05,97.80,0.00,0.00,890.40,1130.00,235.80,95.20,799.00,0.00,0.00,0.00,0.00,0.00,38.65,38.65,40.35,0.00,0.00,0.00,0.00,0.00,0.45,296.25,294.25,317.30,144.35,660.60,1293.90,4053.65,3214.45,7268.10,1954.50,43570.05,801.75,1392465.70,0.00,0.00,246.15,108.50,69.50,33.35,0
369,storage/innodb_plugin/row/row0mysql.c,15.00,50.50,12.00,822.55,2629.35,866.85,9.00,9.00,10.00,2.00,75.25,15.00,49.90,12.00,0.00,0.00,0.00,0.00,0.00,0.00,50.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4200.95,822.55,2579.35,409.75,1836.90,866.85,8.00,43.00,0.00,0.00,1393.75,1785.10,245.45,49.80,1489.85,0.00,0.00,0.00,0.00,0.00,37.20,36.00,47.20,0.00,0.00,0.00,0.00,0.00,0.34,468.00,450.70,527.60,140.50,766.30,2213.05,5360.05,4764.90,10124.95,2979.35,66027.80,786.65,1600178.15,0.00,0.00,326.70,108.55,159.85,58.80,1
370,storage/innodb_plugin/row/row0purge.c,12.00,35.35,8.20,151.05,409.25,157.55,7.90,7.90,8.00,1.00,54.10,12.00,35.05,8.20,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694.05,151.05,389.05,111.50,212.75,157.45,1.70,19.70,0.00,0.00,229.35,297.25,65.40,10.00,221.85,0.00,0.00,0.00,0.00,0.00,21.00,21.00,21.00,0.00,0.00,0.00,0.00,0.00,0.40,82.90,82.90,91.00,18.00,148.10,353.15,938.05,757.40,1695.45,501.25,9784.85,148.05,160336.50,0.00,0.00,66.10,18.00,15.90,7.00,0
371,storage/innodb_plugin/row/row0row.c,12.00,41.40,14.00,228.60,725.60,285.20,9.00,8.60,9.00,2.00,62.40,12.00,41.40,14.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1173.40,171.60,549.60,192.00,265.60,279.20,216.00,67.00,0.00,0.00,318.00,412.00,97.00,29.40,285.60,0.00,0.00,0.00,0.00,0.00,30.00,30.00,30.00,0.00,0.00,0.00,0.00,0.00,0.51,115.00,111.00,118.00,29.40,209.60,506.20,1353.60,1140.60,2494.20,715.80,14962.40,228.80,331178.20,0.00,0.00,41.00,20.00,8.00,7.00,0
372,storage/innodb_plugin/row/row0sel.c,22.00,61.75,23.85,1015.65,2702.35,1234.45,11.00,10.50,13.45,5.00,103.90,22.00,59.75,23.00,0.00,0.00,0.00,0.00,0.00,0.00,43.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4797.35,1012.65,2593.55,482.75,1649.05,1211.85,67.80,68.00,0.00,0.00,1208.55,1651.25,250.05,84.80,1316.40,0.00,0.00,0.00,0.00,0.00,129.75,124.05,197.10,0.00,0.00,0.00,0.00,0.00,0.47,477.75,464.05,586.70,231.40,684.65,1743.25,6380.10,5026.95,11407.05,2427.90,77001.60,836.50,3890592.90,0.00,0.00,478.95,104.00,107.95,44.40,0
373,storage/innodb_plugin/row/row0uins.c,13.00,36.00,9.00,72.45,199.45,91.05,8.00,8.00,9.00,1.00,56.00,13.00,36.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.95,72.45,179.45,45.00,103.45,91.05,1.00,20.00,0.00,0.00,112.45,144.45,27.00,7.00,110.45,0.00,0.00,0.00,0.00,0.00,20.00,20.00,21.00,0.00,0.00,0.00,0.00,0.00,0.51,41.00,41.00,44.00,9.00,71.00,167.00,463.90,366.45,830.35,238.00,4694.65,75.00,74693.20,0.00,0.00,42.00,7.00,7.00,2.00,0
374,storage/innodb_plugin/row/row0umod.c,12.00,39.35,11.75,160.40,487.75,226.80,8.45,8.45,9.00,2.00,59.60,12.00,39.15,11.75,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,839.35,160.40,467.95,129.50,268.55,226.80,1.60,19.20,0.00,0.00,264.90,348.50,70.50,12.20,265.80,0.00,0.00,0.00,0.00,0.00,23.00,21.90,23.00,0.00,0.00,0.00,0.00,0.00,0.48,102.20,100.20,106.20,28.25,160.75,423.35,1135.60,931.90,2067.50,584.10,11795.90,169.90,180190.40,0.00,0.00,71.05,21.45,15.00,7.00,0
